"JH Kallis","B Lee","1","3"
"AM Nayar","WD Parnell","0","3"
"LRPL Taylor","SL Malinga","1","5"
"CR Brathwaite","B Kumar","4","2"
"RR Pant","DJ Hooda","1","2"
"WD Parnell","RA Jadeja","1","1"
"M Manhas","R Dhawan","6","1"
"PA Patel","SL Malinga","0","10"
"JP Duminy","Z Khan","2","2"
"YK Pathan","Swapnil Singh","1","2"
"SE Marsh","CH Gayle","1","5"
"AC Gilchrist","RR Raje","0","2"
"MK Pandey","CJ Anderson","4","3"
"MS Dhoni","RG Sharma","2","1"
"P Kumar","PP Ojha","0","1"
"SA Yadav","R Dhawan","3","1"
"LR Shukla","RE van der Merwe","6","1"
"SR Tendulkar","V Kohli","2","1"
"S Dhawan","Shivam Sharma","0","2"
"Y Venugopal Rao","DJ Bravo","4","3"
"DR Smith","Sohail Tanvir","0","1"
"DA Miller","Harbhajan Singh","1","18"
"KP Pietersen","M de Lange","1","1"
"S Dhawan","T Thushara","0","1"
"SC Ganguly","AM Nayar","0","3"
"M Vijay","S Gopal","0","2"
"MEK Hussey","PP Chawla","2","2"
"AB de Villiers","Azhar Mahmood","0","8"
"R Sharma","SL Malinga","1","3"
"Washington Sundar","Mohammed Shami","1","1"
"R Vinay Kumar","DAJ Bracewell","4","1"
"AB de Villiers","PJ Sangwan","4","1"
"SC Ganguly","VRV Singh","0","6"
"Yuvraj Singh","M Morkel","0","12"
"MS Dhoni","YS Chahal","6","2"
"Shoaib Malik","B Lee","4","1"
"RR Powar","RA Jadeja","2","1"
"RN ten Doeschate","AA Chavan","0","1"
"KA Pollard","P Kumar","1","5"
"SK Raina","Harmeet Singh","1","8"
"Kamran Akmal","M Muralitharan","2","1"
"DJG Sammy","RS Bopara","1","2"
"STR Binny","MM Sharma","1","3"
"DPMD Jayawardene","R Bhatia","0","13"
"N Rana","MM Sharma","1","2"
"AC Gilchrist","SP Narine","6","1"
"MP Stoinis","CJ Jordan","2","3"
"F du Plessis","MA Starc","3","1"
"JH Kallis","RS Bopara","1","4"
"AS Raut","DE Bollinger","1","2"
"WP Saha","KP Pietersen","1","2"
"TL Suman","R Sharma","1","1"
"RN ten Doeschate","Imran Tahir","1","1"
"RN ten Doeschate","LJ Wright","1","2"
"AC Gilchrist","L Balaji","1","7"
"M Vijay","RJ Harris","0","20"
"RR Sarwan","P Kumar","4","1"
"KA Pollard","NLTC Perera","4","4"
"RR Pant","SR Watson","6","1"
"BJ Hodge","ND Doshi","6","1"
"A Nehra","R Sharma","1","1"
"T Kohli","M Ntini","1","1"
"SR Watson","DE Bollinger","4","1"
"AJ Finch","LH Ferguson","1","1"
"PA Patel","R Vinay Kumar","1","9"
"UA Birla","JH Kallis","1","1"
"PC Valthaty","CK Langeveldt","2","1"
"SB Styris","Mohammad Asif","1","4"
"DJ Hussey","L Balaji","1","4"
"CH Gayle","SJ Srivastava","0","10"
"SK Raina","VR Aaron","0","9"
"SM Pollock","P Amarnath","1","1"
"Q de Kock","Mustafizur Rahman","1","2"
"G Gambhir","DR Smith","4","1"
"AD Russell","Sandeep Sharma","0","5"
"AC Gilchrist","SE Bond","1","1"
"PC Valthaty","DT Christian","1","2"
"KV Sharma","MM Sharma","4","2"
"CA Lynn","A Choudhary","0","3"
"AC Gilchrist","YK Pathan","4","4"
"S Badrinath","SB Styris","0","3"
"V Kohli","SK Raina","6","2"
"Bipul Sharma","R Sharma","0","3"
"S Nadeem","R Ashwin","1","1"
"LR Shukla","S Randiv","1","1"
"JP Duminy","A Mishra","6","1"
"MK Pandey","RJ Harris","1","8"
"Shakib Al Hasan","JP Faulkner","2","2"
"RP Singh","A Nehra","1","4"
"P Kumar","JA Morkel","2","1"
"RG Sharma","CJ Anderson","1","1"
"AJ Finch","Shivam Sharma","0","6"
"J Botha","R Sathish","0","2"
"KC Sangakkara","DS Kulkarni","0","8"
"KK Nair","Z Khan","1","1"
"SK Raina","Mohammed Shami","1","8"
"UT Khawaja","CR Brathwaite","1","2"
"AJ Finch","Mustafizur Rahman","6","1"
"WP Saha","Kuldeep Yadav","0","3"
"AB de Villiers","R Ashwin","0","14"
"S Badrinath","KK Cooper","2","1"
"A Ashish Reddy","UT Yadav","1","4"
"SC Ganguly","CRD Fernando","6","1"
"KH Pandya","IK Pathan","1","2"
"JP Duminy","HH Pandya","1","3"
"DJ Bravo","D du Preez","1","3"
"MS Dhoni","BA Bhatt","1","1"
"AT Rayudu","Mustafizur Rahman","1","5"
"MK Pandey","AN Ahmed","2","1"
"DA Miller","DL Vettori","0","2"
"R Dhawan","TA Boult","2","1"
"KK Nair","K Santokie","0","3"
"M Vijay","M Ashwin","0","1"
"KH Pandya","NM Coulter-Nile","2","1"
"G Gambhir","M Ntini","0","2"
"Anureet Singh","A Nehra","1","3"
"PA Patel","AC Thomas","4","3"
"P Kumar","S Aravind","1","1"
"FY Fazal","SJ Srivastava","4","1"
"RV Uthappa","HV Patel","6","1"
"Mandeep Singh","R Rampaul","4","1"
"JP Duminy","JA Morkel","0","4"
"SV Samson","Shakib Al Hasan","3","1"
"DW Steyn","RA Jadeja","2","1"
"SV Samson","Shakib Al Hasan","2","1"
"WP Saha","JA Morkel","0","6"
"SP Narine","S Aravind","1","3"
"MK Pandey","SB Jakati","2","2"
"RA Jadeja","MM Sharma","2","1"
"RA Jadeja","KK Cooper","0","1"
"RR Pant","P Negi","0","1"
"STR Binny","MG Johnson","1","1"
"MA Agarwal","MM Sharma","6","1"
"LMP Simmons","TG Southee","4","1"
"RA Jadeja","Yuvraj Singh","6","1"
"RN ten Doeschate","JEC Franklin","1","2"
"Ishan Kishan","SL Malinga","1","3"
"RG Sharma","M Muralitharan","1","9"
"KA Pollard","A Zampa","4","1"
"SW Billings","KC Cariappa","0","3"
"SP Fleming","RP Singh","0","5"
"MD Mishra","MM Patel","0","1"
"KC Sangakkara","JD Unadkat","2","1"
"TD Paine","AN Ahmed","0","1"
"PC Valthaty","JA Morkel","1","4"
"KC Sangakkara","Umar Gul","1","4"
"AB de Villiers","Mustafizur Rahman","2","1"
"KK Nair","D Wiese","4","4"
"AP Tare","SK Trivedi","1","2"
"SS Iyer","P Kumar","4","2"
"SE Marsh","CRD Fernando","4","2"
"Y Nagar","A Symonds","1","1"
"SS Tiwary","DAJ Bracewell","0","1"
"AR Patel","JP Duminy","0","3"
"CJ Anderson","HV Patel","1","1"
"RR Rossouw","A Nehra","1","3"
"BJ Hodge","ND Doshi","0","2"
"AA Bilakhia","SR Watson","1","1"
"MM Sharma","BA Stokes","0","3"
"KM Jadhav","Rashid Khan","4","1"
"PD Collingwood","RR Powar","1","1"
"DJ Hussey","SB Bangar","1","2"
"A Symonds","JE Taylor","1","1"
"Y Venugopal Rao","A Kumble","4","1"
"PA Reddy","P Awana","1","2"
"T Thushara","IK Pathan","1","1"
"RV Uthappa","MG Johnson","4","5"
"DB Das","CRD Fernando","0","2"
"V Sehwag","DR Smith","1","7"
"MS Gony","L Balaji","0","3"
"SK Raina","SK Trivedi","6","1"
"S Sohal","JR Hopes","1","3"
"PA Patel","Washington Sundar","6","1"
"AR Patel","JP Faulkner","2","2"
"TL Suman","MC Henriques","0","5"
"DJ Bravo","DJ Hooda","4","1"
"R Dravid","MM Patel","1","6"
"AR Patel","Mohammad Nabi","0","4"
"Mandeep Singh","C de Grandhomme","0","2"
"DB Ravi Teja","I Sharma","1","1"
"M Vijay","DJ Bravo","0","2"
"BJ Hodge","Pankaj Singh","6","1"
"V Sehwag","A Kumble","4","2"
"V Kohli","JDS Neesham","6","1"
"DR Smith","JH Kallis","4","1"
"MG Johnson","HV Patel","2","1"
"AC Gilchrist","Iqbal Abdulla","4","1"
"YK Pathan","P Kumar","1","4"
"AA Bilakhia","YK Pathan","0","3"
"EJG Morgan","PP Chawla","2","2"
"N Rana","MM Sharma","2","1"
"SPD Smith","NLTC Perera","0","4"
"MJ Lumb","R Sharma","2","1"
"DA Miller","JP Faulkner","1","6"
"PA Patel","DW Steyn","6","1"
"AA Jhunjhunwala","S Ladda","6","1"
"V Sehwag","LJ Wright","6","3"
"YK Pathan","A Symonds","2","1"
"Mandeep Singh","AA Jhunjhunwala","4","2"
"SK Raina","M Ashwin","1","6"
"RG Sharma","K Rabada","0","1"
"CH Gayle","MS Gony","0","9"
"IK Pathan","M de Lange","6","2"
"MEK Hussey","P Suyal","1","2"
"KL Rahul","Anureet Singh","6","1"
"PP Chawla","A Singh","6","1"
"A Symonds","S Ladda","0","2"
"A Kumble","IK Pathan","4","1"
"HH Gibbs","SL Malinga","0","10"
"CA Pujara","DS Kulkarni","0","4"
"PD Collingwood","S Narwal","0","1"
"MK Tiwary","AF Milne","0","5"
"B Chipli","JJ van der Wath","0","2"
"KD Karthik","RR Powar","2","1"
"MA Agarwal","M Muralitharan","1","3"
"SE Marsh","M Ntini","6","1"
"WP Saha","VRV Singh","0","4"
"SV Samson","Bipul Sharma","4","1"
"B Lee","KK Cooper","0","2"
"MK Pandey","A Singh","4","1"
"DH Yagnik","DS Kulkarni","2","1"
"KL Rahul","Azhar Mahmood","0","2"
"KC Sangakkara","R McLaren","0","3"
"T Kohli","B Geeves","0","2"
"AD Nath","Harbhajan Singh","0","1"
"CM Gautam","Sandeep Sharma","6","2"
"G Gambhir","B Kumar","4","11"
"HM Amla","KH Pandya","1","8"
"Y Nagar","GB Hogg","2","1"
"R Vinay Kumar","MS Gony","1","3"
"KL Rahul","B Kumar","4","3"
"AF Milne","JD Unadkat","1","3"
"KC Sangakkara","Kamran Khan","4","2"
"LR Shukla","Sohail Tanvir","0","1"
"KL Rahul","SL Malinga","2","2"
"STR Binny","MC Henriques","2","1"
"LMP Simmons","Sandeep Sharma","6","1"
"V Kohli","B Kumar","6","1"
"RE van der Merwe","SK Warne","1","2"
"LRPL Taylor","NL McCullum","1","2"
"MK Tiwary","DE Bollinger","1","1"
"SS Iyer","SK Raina","4","1"
"Q de Kock","D Wiese","4","7"
"MS Bisla","Anand Rajan","4","1"
"KC Sangakkara","DJ Hussey","4","1"
"SK Raina","HH Pandya","4","2"
"KD Karthik","R Vinay Kumar","4","6"
"M Vohra","M Morkel","4","3"
"NV Ojha","R Ashwin","2","1"
"R Dravid","KMDN Kulasekara","1","1"
"M Vijay","KK Cooper","4","1"
"B Chipli","B Lee","0","1"
"Misbah-ul-Haq","RP Singh","0","2"
"PA Patel","SB Jakati","1","6"
"Q de Kock","M Muralitharan","1","1"
"Y Venugopal Rao","PP Ojha","1","2"
"GJ Bailey","A Nehra","0","9"
"Mohammed Shami","P Negi","1","1"
"DPMD Jayawardene","MM Sharma","0","4"
"KD Karthik","Mohammed Shami","6","2"
"SR Tendulkar","JD Ryder","4","1"
"AM Rahane","Mohammed Shami","0","10"
"RV Uthappa","Shakib Al Hasan","1","4"
"SC Ganguly","VRV Singh","2","1"
"V Sehwag","JD Ryder","4","3"
"SV Samson","MM Sharma","2","2"
"J Arunkumar","I Sharma","0","2"
"A Ashish Reddy","Azhar Mahmood","0","1"
"DR Smith","S Sreesanth","2","1"
"HM Amla","BCJ Cutting","0","1"
"KC Sangakkara","MM Patel","1","8"
"KA Pollard","S Ladda","0","3"
"G Gambhir","TM Dilshan","1","5"
"AB de Villiers","SM Pollock","1","1"
"S Sreesanth","RE van der Merwe","0","2"
"AT Rayudu","DS Kulkarni","4","1"
"SK Raina","A Symonds","0","7"
"CA Pujara","DAJ Bracewell","1","1"
"CH Morris","Anureet Singh","1","2"
"KH Pandya","MC Henriques","1","2"
"DJ Hooda","AF Milne","4","1"
"V Kohli","DT Christian","4","1"
"A Mishra","STR Binny","1","2"
"V Shankar","P Kumar","0","4"
"PC Valthaty","S Randiv","4","4"
"Niraj Patel","PP Chawla","1","2"
"MK Tiwary","R Vinay Kumar","1","4"
"MS Bisla","GB Hogg","2","2"
"KD Karthik","MM Patel","1","6"
"KP Pietersen","R Dhawan","0","2"
"DR Smith","J Suchith","1","3"
"ML Hayden","DJ Bravo","0","10"
"NLTC Perera","A Nehra","1","1"
"WP Saha","Z Khan","6","1"
"KB Arun Karthik","M Morkel","1","2"
"PA Patel","RR Powar","1","11"
"CH Gayle","VR Aaron","0","3"
"DR Smith","AB Dinda","0","4"
"DJ Bravo","Y Venugopal Rao","4","1"
"SPD Smith","Shakib Al Hasan","1","6"
"LMP Simmons","RA Jadeja","1","13"
"P Dogra","R Vinay Kumar","1","2"
"KM Jadhav","P Kumar","1","3"
"KD Karthik","PP Ojha","4","4"
"S Badrinath","AM Nayar","1","12"
"RR Pant","Harbhajan Singh","1","2"
"HH Gibbs","B Akhil","1","4"
"GJ Bailey","DW Steyn","1","5"
"Yuvraj Singh","Kamran Khan","0","1"
"DJ Hussey","KK Cooper","1","2"
"DA Miller","J Theron","4","1"
"CH Gayle","DR Smith","1","2"
"M Vohra","IC Pandey","3","1"
"KW Richardson","B Kumar","0","1"
"F du Plessis","DL Vettori","4","1"
"KD Karthik","P Kumar","2","2"
"JC Buttler","Bipul Sharma","1","3"
"A Symonds","UT Yadav","0","5"
"JP Faulkner","AD Mathews","0","1"
"AM Rahane","MJ McClenaghan","4","9"
"V Kohli","M Morkel","2","7"
"S Aravind","Pankaj Singh","1","1"
"SR Watson","A Kumble","2","2"
"SL Malinga","Imran Tahir","0","5"
"AJ Finch","P Awana","2","2"
"RA Jadeja","MJ McClenaghan","0","3"
"M Kaif","M Muralitharan","0","4"
"SK Warne","JA Morkel","4","2"
"VR Aaron","R Dhawan","2","2"
"RA Tripathi","Mohammed Shami","1","1"
"LRPL Taylor","AG Murtaza","0","1"
"SA Yadav","RG More","0","1"
"SR Tendulkar","RG Sharma","4","1"
"AB de Villiers","RS Bopara","1","2"
"AP Tare","Sandeep Sharma","6","1"
"DA Miller","JA Morkel","4","4"
"AB de Villiers","SMSM Senanayake","2","1"
"CJ Ferguson","J Botha","1","1"
"HH Gibbs","Harbhajan Singh","2","1"
"HM Amla","B Kumar","4","2"
"Yuvraj Singh","L Balaji","1","16"
"RA Jadeja","AB Dinda","0","4"
"M Kartik","R Ashwin","4","1"
"STR Binny","J Botha","1","2"
"DW Steyn","JD Unadkat","2","1"
"SR Watson","SMSM Senanayake","0","5"
"SR Tendulkar","I Sharma","4","13"
"CH Gayle","RA Jadeja","1","2"
"V Kohli","S Kaushik","6","5"
"EJG Morgan","NLTC Perera","4","3"
"AM Rahane","WD Parnell","1","3"
"M Kartik","AN Ahmed","4","1"
"UBT Chand","R Bhatia","4","1"
"LRPL Taylor","PP Chawla","0","15"
"AD Russell","SR Watson","6","2"
"SC Ganguly","RA Jadeja","0","2"
"CH Gayle","PP Ojha","1","2"
"RV Uthappa","Z Khan","3","1"
"AB Barath","R Sathish","0","3"
"RT Ponting","AA Noffke","2","1"
"ML Hayden","FH Edwards","2","1"
"SR Tendulkar","DJ Bravo","1","3"
"JC Buttler","P Negi","2","1"
"PA Patel","A Mithun","1","2"
"MEK Hussey","RP Singh","4","6"
"PA Patel","SP Narine","1","7"
"SR Watson","IK Pathan","4","2"
"DJG Sammy","Shakib Al Hasan","6","2"
"SV Samson","SR Watson","2","1"
"SS Iyer","JD Unadkat","0","1"
"GJ Maxwell","TG Southee","0","3"
"KM Jadhav","UT Yadav","1","2"
"K Goel","DJ Hussey","2","1"
"MV Boucher","DS Kulkarni","0","1"
"MD Mishra","S Nadeem","0","1"
"SS Tiwary","S Randiv","1","2"
"PP Chawla","JP Faulkner","0","1"
"ML Hayden","JR Hopes","0","1"
"V Kohli","JR Hopes","1","3"
"JR Hopes","SK Warne","2","1"
"MJ McClenaghan","JD Unadkat","1","3"
"DR Smith","S Sreesanth","4","2"
"AP Tare","A Uniyal","2","2"
"LR Shukla","KV Sharma","0","1"
"YK Pathan","JR Hopes","4","3"
"JP Duminy","VS Malik","4","2"
"MS Bisla","MM Sharma","1","5"
"R Dravid","A Nehra","1","9"
"AD Mathews","JA Morkel","0","1"
"N Rana","DJ Bravo","0","4"
"B Chipli","PC Valthaty","0","3"
"AM Rahane","SK Trivedi","0","2"
"WP Saha","Bipul Sharma","1","1"
"RJ Harris","DL Vettori","1","3"
"DA Warner","S Narwal","2","1"
"CJ Anderson","TG Southee","6","1"
"SPD Smith","S Kaushik","6","2"
"DJ Harris","M Morkel","0","5"
"BJ Rohrer","YK Pathan","6","1"
"EJG Morgan","SR Watson","2","3"
"TM Srivastava","GD McGrath","0","1"
"GJ Maxwell","AA Chavan","0","5"
"WP Saha","R Vinay Kumar","4","1"
"V Kohli","Harbhajan Singh","4","2"
"A Symonds","DP Nannes","1","6"
"KK Nair","WD Parnell","0","2"
"M Vijay","NL McCullum","1","2"
"AR Patel","MC Henriques","1","6"
"YK Pathan","DT Christian","2","1"
"YK Pathan","Shoaib Ahmed","1","1"
"RG Sharma","Anand Rajan","0","3"
"KP Pietersen","JJ Bumrah","6","1"
"R Dravid","Shoaib Malik","0","1"
"GJ Bailey","CJ Anderson","1","2"
"BA Stokes","MN Samuels","6","1"
"LA Pomersbach","CRD Fernando","1","3"
"AM Nayar","V Sehwag","1","1"
"BB McCullum","NM Coulter-Nile","4","3"
"M Kaif","PP Ojha","4","2"
"DJ Hussey","RA Jadeja","1","10"
"AS Raut","SL Malinga","1","2"
"S Badrinath","B Lee","0","1"
"SD Chitnis","JA Morkel","1","1"
"HH Gibbs","MS Gony","4","4"
"KP Pietersen","SL Malinga","0","5"
"MA Agarwal","A Ashish Reddy","0","1"
"JH Kallis","PP Ojha","4","4"
"KA Pollard","SR Watson","6","4"
"AD Mathews","PP Ojha","6","1"
"F du Plessis","Sandeep Sharma","4","5"
"J Syed Mohammad","Anand Rajan","4","1"
"RG Sharma","MC Henriques","4","4"
"PA Patel","AR Patel","4","1"
"Mandeep Singh","MN Samuels","1","3"
"MK Tiwary","RV Gomez","0","6"
"SV Samson","M Kartik","0","2"
"AM Nayar","SW Tait","1","1"
"SR Watson","KV Sharma","0","8"
"JR Hopes","JP Duminy","2","1"
"MM Sharma","SL Malinga","0","3"
"A Symonds","DP Nannes","4","4"
"GJ Maxwell","Imran Tahir","2","3"
"M Manhas","SK Warne","6","1"
"RG Sharma","JR Hopes","0","3"
"CH Gayle","JD Unadkat","1","6"
"DA Warner","PC Valthaty","4","3"
"K Rabada","KV Sharma","0","3"
"L Balaji","JA Morkel","0","1"
"SB Joshi","YK Pathan","1","2"
"AL Menaria","R McLaren","4","1"
"HH Pandya","MM Sharma","1","1"
"A Mishra","Azhar Mahmood","4","1"
"SK Warne","SK Raina","0","2"
"N Rana","Mustafizur Rahman","0","3"
"MC Henriques","Z Khan","4","2"
"TM Dilshan","Shoaib Ahmed","4","4"
"DA Miller","I Sharma","6","3"
"CH Gayle","PP Chawla","6","9"
"STR Binny","R Sharma","0","3"
"Mandeep Singh","MC Henriques","0","1"
"Harbhajan Singh","R Dhawan","1","2"
"RG Sharma","KC Cariappa","1","1"
"Gurkeerat Singh","S Sreesanth","1","2"
"M Muralitharan","SK Trivedi","0","2"
"CA Pujara","SW Tait","0","3"
"F du Plessis","M Kartik","4","2"
"CH Gayle","RP Singh","4","3"
"DJ Hussey","A Ashish Reddy","0","1"
"SK Trivedi","Mohammad Asif","1","1"
"M Manhas","YA Abdulla","2","1"
"DR Smith","Rashid Khan","4","2"
"AJ Finch","CR Brathwaite","0","1"
"AL Menaria","MM Patel","0","5"
"PA Patel","IK Pathan","4","10"
"EJG Morgan","NM Coulter-Nile","2","1"
"MS Dhoni","MM Patel","1","9"
"KD Karthik","SB Jakati","1","4"
"JA Morkel","SB Styris","6","1"
"P Dogra","R McLaren","1","2"
"RR Pant","JP Faulkner","1","4"
"LR Shukla","PP Ojha","0","3"
"DB Das","MS Gony","1","2"
"CL White","AD Russell","0","1"
"KV Sharma","JP Faulkner","1","1"
"KC Sangakkara","RP Singh","2","1"
"AD Mathews","AD Russell","4","1"
"BJ Hodge","Pankaj Singh","0","3"
"S Dhawan","R Sharma","1","4"
"TL Suman","DP Nannes","0","4"
"MS Dhoni","S Kaul","0","4"
"PD Collingwood","WPUJC Vaas","0","3"
"JH Kallis","PP Chawla","2","2"
"MM Sharma","YS Chahal","1","1"
"MK Pandey","Mustafizur Rahman","2","1"
"CL White","DS Kulkarni","6","2"
"PC Valthaty","IK Pathan","0","9"
"AC Gilchrist","L Balaji","6","2"
"DJ Hooda","A Choudhary","1","2"
"MS Dhoni","VRV Singh","1","4"
"DA Warner","SP Narine","3","1"
"V Sehwag","SL Malinga","4","7"
"KA Pollard","MA Starc","0","3"
"MEK Hussey","IK Pathan","0","13"
"KH Pandya","K Rabada","1","1"
"SS Iyer","SN Thakur","1","2"
"KD Karthik","AR Patel","2","2"
"AC Gilchrist","S Tyagi","4","1"
"LMP Simmons","STR Binny","0","1"
"AC Gilchrist","B Lee","2","1"
"K Goel","SE Bond","1","1"
"M Vohra","L Balaji","6","1"
"HH Pandya","LH Ferguson","0","1"
"AD Mathews","STR Binny","0","5"
"SP Goswami","S Nadeem","1","2"
"MS Dhoni","SE Bond","6","1"
"AJ Finch","S Aravind","1","4"
"AM Rahane","MM Sharma","2","6"
"MF Maharoof","L Ablish","0","2"
"GJ Maxwell","TS Mills","0","3"
"FY Fazal","DS Kulkarni","1","3"
"NV Ojha","A Nehra","0","4"
"CK Kapugedera","Mohammad Asif","0","1"
"AB Agarkar","DP Nannes","2","1"
"C de Grandhomme","JD Unadkat","0","2"
"DT Christian","L Balaji","1","2"
"R Sharma","DJ Bravo","0","1"
"JC Buttler","MC Henriques","1","1"
"DT Christian","Harbhajan Singh","0","8"
"RA Tripathi","CH Morris","2","1"
"KD Karthik","T Natarajan","4","1"
"VVS Laxman","SJ Srivastava","2","1"
"DJ Bravo","RS Bopara","0","1"
"M Morkel","RP Singh","0","3"
"TM Dilshan","SW Tait","0","1"
"SV Samson","S Nadeem","4","1"
"YK Pathan","J Suchith","6","1"
"Q de Kock","P Sahu","1","4"
"UBT Chand","S Badree","0","4"
"AB de Villiers","R Vinay Kumar","1","10"
"AD Russell","P Parameswaran","6","1"
"MN Samuels","Washington Sundar","0","1"
"RG Sharma","Yuvraj Singh","1","23"
"DJG Sammy","PP Chawla","0","7"
"PA Reddy","P Kumar","0","2"
"SK Raina","R Vinay Kumar","4","9"
"BB McCullum","KV Sharma","6","4"
"DJ Hussey","SMSM Senanayake","1","3"
"AM Rahane","KJ Abbott","0","4"
"JR Hopes","Iqbal Abdulla","0","6"
"JC Buttler","DS Kulkarni","1","1"
"Yuvraj Singh","AD Mathews","1","4"
"TM Dilshan","DR Smith","0","6"
"M Vijay","A Kumble","0","3"
"R Dhawan","CH Morris","2","1"
"P Dogra","P Kumar","0","1"
"Q de Kock","SA Yadav","4","1"
"M Vijay","P Suyal","0","5"
"KP Appanna","YA Abdulla","0","1"
"SC Ganguly","WPUJC Vaas","1","4"
"KA Pollard","DS Kulkarni","1","5"
"AB McDonald","AG Murtaza","0","1"
"RG Sharma","JD Ryder","1","5"
"R Ashwin","R Vinay Kumar","4","1"
"DPMD Jayawardene","STR Binny","1","1"
"MS Bisla","NLTC Perera","0","2"
"UBT Chand","DW Steyn","4","2"
"AB de Villiers","AR Patel","1","16"
"EJG Morgan","SK Trivedi","2","1"
"Niraj Patel","S Sreesanth","1","2"
"LMP Simmons","R Ashwin","0","27"
"SS Tiwary","RA Jadeja","4","1"
"B Lee","RJ Harris","0","3"
"LR Shukla","SB Styris","1","1"
"DA Warner","TA Boult","4","3"
"YK Pathan","L Balaji","6","3"
"V Kohli","A Ashish Reddy","1","10"
"CR Woakes","YS Chahal","1","2"
"GC Smith","PP Ojha","1","8"
"CH Morris","Imran Tahir","1","1"
"HH Gibbs","SK Raina","4","1"
"IK Pathan","T Thushara","2","3"
"SK Raina","JDS Neesham","2","1"
"RV Uthappa","B Kumar","1","17"
"CA Lynn","MS Gony","4","1"
"SC Ganguly","PD Collingwood","0","2"
"R Dravid","SK Trivedi","6","1"
"S Dhawan","M Morkel","0","30"
"BB McCullum","P Negi","6","3"
"SB Styris","JH Kallis","1","1"
"F du Plessis","MG Johnson","1","2"
"KC Sangakkara","JJ van der Wath","1","1"
"FY Fazal","Yuvraj Singh","1","2"
"DA Miller","R Ashwin","1","19"
"GJ Bailey","DS Kulkarni","4","1"
"MS Dhoni","AR Patel","2","3"
"Shoaib Malik","DJ Bravo","2","2"
"BA Stokes","AR Patel","4","1"
"SS Iyer","SP Narine","0","5"
"CJ Anderson","RA Jadeja","2","1"
"Ishan Kishan","Harbhajan Singh","1","6"
"RR Pant","R Bhatia","6","2"
"KA Pollard","KV Sharma","0","7"
"GC Smith","DP Nannes","4","3"
"KD Karthik","P Parameswaran","1","3"
"JEC Franklin","Iqbal Abdulla","1","3"
"KV Sharma","NM Coulter-Nile","1","5"
"AD Mathews","Z Khan","1","1"
"SC Ganguly","DP Vijaykumar","4","2"
"SM Katich","A Symonds","0","5"
"BB McCullum","TA Boult","1","3"
"AJ Finch","Shakib Al Hasan","4","3"
"KD Karthik","B Laughlin","0","2"
"BB McCullum","RP Singh","2","1"
"Mohammad Hafeez","PP Ojha","0","3"
"JR Hopes","YK Pathan","0","2"
"G Gambhir","AN Ahmed","1","5"
"Shakib Al Hasan","SK Trivedi","4","1"
"SR Tendulkar","Jaskaran Singh","0","7"
"A Symonds","GD McGrath","0","3"
"Y Venugopal Rao","JA Morkel","1","9"
"MR Marsh","SR Watson","4","1"
"CH Gayle","Mohammed Shami","4","1"
"LR Shukla","SL Malinga","1","2"
"DB Das","SL Malinga","0","3"
"GJ Maxwell","M Ashwin","6","1"
"MS Dhoni","AD Russell","4","1"
"YV Takawale","M Morkel","0","11"
"AB Dinda","DJ Bravo","1","2"
"DB Das","SR Watson","4","1"
"SR Tendulkar","S Aravind","2","1"
"AM Rahane","PJ Sangwan","0","12"
"ML Hayden","Harbhajan Singh","6","3"
"JH Kallis","Bipul Sharma","1","2"
"DJ Bravo","M Muralitharan","6","1"
"MEK Hussey","SL Malinga","4","5"
"S Badrinath","RE van der Merwe","0","2"
"AT Rayudu","JA Morkel","2","1"
"G Gambhir","RA Jadeja","0","4"
"HH Gibbs","DP Nannes","0","8"
"CJ Ferguson","AD Mascarenhas","0","1"
"S Vidyut","V Sehwag","1","1"
"JP Faulkner","Imran Tahir","1","5"
"CH Gayle","Sandeep Sharma","1","9"
"P Kumar","Mustafizur Rahman","1","1"
"IK Pathan","YK Pathan","2","3"
"Ishan Kishan","K Rabada","0","1"
"TL Suman","KV Sharma","1","1"
"S Dhawan","A Kumble","1","2"
"P Kumar","JDP Oram","1","3"
"MK Pandey","Yuvraj Singh","2","1"
"MS Dhoni","JP Faulkner","0","10"
"G Gambhir","CR Brathwaite","1","2"
"DL Vettori","Kamran Khan","4","2"
"KC Sangakkara","JP Duminy","0","4"
"SR Watson","WA Mota","2","2"
"SA Yadav","T Shamsi","1","1"
"HH Gibbs","L Balaji","1","5"
"IK Pathan","PP Chawla","4","2"
"PA Patel","JJ Bumrah","0","3"
"MK Tiwary","S Randiv","2","1"
"JH Kallis","R Bhatia","4","2"
"MN Samuels","A Zampa","1","2"
"MK Tiwary","IC Pandey","0","2"
"SK Raina","R Vinay Kumar","2","2"
"MEK Hussey","VR Aaron","0","4"
"Yuvraj Singh","CJ Jordan","6","1"
"NV Ojha","Imran Tahir","1","2"
"SC Ganguly","DJ Bravo","6","1"
"TL Suman","JE Taylor","0","1"
"LRPL Taylor","DL Vettori","4","1"
"AJ Finch","S Badree","1","1"
"S Rana","R Vinay Kumar","4","1"
"RA Jadeja","A Kumble","0","2"
"AB McDonald","SK Trivedi","0","1"
"A Chopra","PP Chawla","1","1"
"RG Sharma","P Kumar","0","29"
"Sandeep Sharma","SP Narine","0","1"
"EJG Morgan","DJ Hooda","2","1"
"SK Raina","Yuvraj Singh","0","3"
"S Dhawan","S Kaushik","0","5"
