"SK Raina","JD Ryder","2"
"M Kartik","AB McDonald","2"
"A Mishra","I Sharma","3"
"SR Watson","A Kumble","34"
"M Vohra","Rashid Khan","15"
"MEK Hussey","BW Hilfenhaus","2"
"MS Dhoni","AD Russell","13"
"SS Tiwary","A Mishra","33"
"KP Pietersen","SR Watson","16"
"CL White","M Morkel","14"
"S Dhawan","A Mishra","16"
"R Vinay Kumar","R Ashwin","3"
"SW Billings","Imran Tahir","4"
"JP Faulkner","S Kaul","3"
"SP Narine","Anureet Singh","1"
"CH Gayle","LR Shukla","4"
"B Kumar","HV Patel","2"
"CJ Ferguson","PP Ojha","11"
"AD Mathews","J Botha","13"
"MA Agarwal","B Lee","7"
"JA Morkel","A Symonds","7"
"AD Nath","TG Southee","4"
"J Botha","M Morkel","11"
"DH Yagnik","DJ Bravo","5"
"CJ Anderson","MG Johnson","10"
"SK Warne","Y Venugopal Rao","6"
"JA Morkel","SK Warne","39"
"A Symonds","PP Ojha","8"
"CA Lynn","A Chandila","3"
"KM Jadhav","J Suchith","8"
"P Kumar","SC Ganguly","10"
"SR Tendulkar","RE van der Merwe","17"
"BJ Hodge","P Negi","1"
"AS Raut","PP Ojha","6"
"IK Pathan","RE van der Merwe","5"
"M Manhas","A Ashish Reddy","5"
"JA Morkel","RE van der Merwe","7"
"BB McCullum","B Akhil","10"
"M Vijay","SA Yadav","4"
"J Botha","Anureet Singh","1"
"Y Nagar","S Sreesanth","3"
"Bipul Sharma","MN Samuels","7"
"AB de Villiers","SL Malinga","48"
"Harbhajan Singh","JP Faulkner","8"
"Yuvraj Singh","P Kumar","27"
"SK Raina","VRV Singh","18"
"HH Pandya","Rashid Khan","9"
"DJ Jacobs","Bipul Sharma","1"
"Yuvraj Singh","R Vinay Kumar","9"
"KA Pollard","STR Binny","9"
"SA Yadav","JP Faulkner","9"
"DA Miller","JH Kallis","8"
"MS Dhoni","V Sehwag","11"
"B Akhil","WPUJC Vaas","3"
"WP Saha","JDP Oram","2"
"MK Pandey","PJ Cummins","9"
"RN ten Doeschate","MA Starc","2"
"DPMD Jayawardene","M Morkel","5"
"MK Tiwary","WD Parnell","19"
"SE Marsh","KV Sharma","4"
"R Ashwin","IK Pathan","7"
"MK Tiwary","AC Thomas","5"
"MS Wade","JP Faulkner","2"
"M Kaif","J Botha","7"
"A Chopra","DW Steyn","3"
"CJ Anderson","L Balaji","3"
"V Kohli","SMSM Senanayake","2"
"S Badrinath","MA Khote","1"
"V Sehwag","R Shukla","7"
"S Dhawan","DP Vijaykumar","9"
"WP Saha","A Mishra","24"
"AG Paunikar","B Lee","11"
"JP Faulkner","I Sharma","4"
"JH Kallis","IK Pathan","47"
"BB McCullum","AR Patel","39"
"A Symonds","RR Powar","9"
"AT Rayudu","SP Narine","29"
"IK Pathan","AB McDonald","1"
"KK Nair","BE Hendricks","3"
"S Dhawan","DE Bollinger","17"
"RA Jadeja","M Muralitharan","23"
"AJ Finch","JA Morkel","5"
"TM Dilshan","RA Jadeja","16"
"DA Warner","TA Boult","10"
"SD Chitnis","BW Hilfenhaus","1"
"PA Patel","R Shukla","2"
"F du Plessis","BE Hendricks","5"
"MV Boucher","SK Warne","7"
"SR Tendulkar","DT Christian","22"
"JR Hopes","J Syed Mohammad","7"
"CK Kapugedera","Mohammad Asif","4"
"Shakib Al Hasan","Karanveer Singh","7"
"SD Chitnis","VR Aaron","13"
"Y Venugopal Rao","Azhar Mahmood","6"
"RV Uthappa","GJ Maxwell","5"
"MS Bisla","J Botha","3"
"LR Shukla","P Amarnath","3"
"NV Ojha","S Sreesanth","28"
"KH Pandya","MC Henriques","3"
"M Kaif","CRD Fernando","4"
"SR Tendulkar","SB Wagh","18"
"SA Yadav","Mustafizur Rahman","3"
"AB McDonald","Azhar Mahmood","3"
"A Flintoff","RR Raje","1"
"M Vohra","NLTC Perera","5"
"S Sriram","PC Valthaty","5"
"DA Warner","R Ashwin","50"
"M Kaif","Iqbal Abdulla","4"
"AP Tare","A Nehra","1"
"KL Rahul","A Zampa","7"
"HH Pandya","MC Henriques","8"
"C de Grandhomme","MM Sharma","2"
"SE Marsh","S Aravind","23"
"M Vijay","S Kaul","8"
"WP Saha","MM Sharma","7"
"S Nadeem","JJ Bumrah","4"
"SA Yadav","R Ashwin","16"
"KC Sangakkara","TL Suman","22"
"DJ Bravo","TL Suman","4"
"Yuvraj Singh","NLTC Perera","6"
"MJ Guptill","JJ Bumrah","6"
"NLTC Perera","MN Samuels","7"
"S Dhawan","MM Sharma","55"
"JR Hopes","Joginder Sharma","4"
"MC Henriques","AR Patel","20"
"RN ten Doeschate","Karanveer Singh","4"
"UT Khawaja","A Mishra","6"
"YK Pathan","JP Faulkner","11"
"G Gambhir","PM Sarvesh Kumar","14"
"KM Jadhav","BW Hilfenhaus","5"
"DJ Hussey","JH Kallis","12"
"P Kumar","DP Nannes","1"
"Azhar Mahmood","DL Vettori","4"
"A Mishra","P Awana","1"
"RR Pant","S Kaul","2"
"AC Voges","IK Pathan","11"
"CH Gayle","A Mishra","25"
"KP Pietersen","PP Ojha","23"
"PA Patel","A Zampa","2"
"SP Fleming","VY Mahesh","11"
"AJ Finch","HH Pandya","4"
"YK Pathan","L Balaji","28"
"Ishan Kishan","CJ Anderson","3"
"M Muralitharan","Sohail Tanvir","3"
"DJG Sammy","SP Narine","20"
"DJ Bravo","P Kumar","19"
"AJ Finch","LR Shukla","12"
"M Vohra","A Chandila","4"
"M Vohra","TG Southee","5"
"BJ Hodge","SK Warne","19"
"S Vidyut","DW Steyn","3"
"JD Ryder","A Mithun","8"
"MEK Hussey","Ankit Sharma","11"
"SS Iyer","SR Watson","8"
"S Badrinath","J Theron","9"
"JJ Roy","A Nehra","4"
"KL Rahul","SL Malinga","6"
"FY Fazal","Joginder Sharma","5"
"RT Ponting","JH Kallis","7"
"R Dravid","Yuvraj Singh","26"
"HM Amla","PJ Sangwan","6"
"DT Patil","PP Chawla","1"
"KD Karthik","J Syed Mohammad","22"
"UBT Chand","Yuvraj Singh","3"
"DS Lehmann","IK Pathan","7"
"DJ Muthuswami","HV Patel","2"
"KM Jadhav","DT Christian","11"
"Harbhajan Singh","AC Gilchrist","1"
"DA Warner","Mohammed Shami","14"
"DA Warner","JH Kallis","24"
"RG Sharma","L Balaji","22"
"JC Buttler","A Mishra","2"
"KB Arun Karthik","DS Kulkarni","4"
"Mandeep Singh","B Lee","4"
"IK Pathan","DT Christian","5"
"AB de Villiers","AD Mathews","3"
"SK Raina","MM Patel","37"
"HH Gibbs","A Mishra","12"
"KA Pollard","KW Richardson","4"
"AM Rahane","KMDN Kulasekara","1"
"AM Rahane","UT Yadav","50"
"BB McCullum","JJ Bumrah","25"
"PA Reddy","Azhar Mahmood","6"
"DB Das","MM Patel","7"
"SK Raina","LRPL Taylor","3"
"MD Mishra","UT Yadav","6"
"YK Pathan","BE Hendricks","8"
"KP Pietersen","KV Sharma","12"
"G Gambhir","R Bhatia","17"
"M Morkel","RP Singh","6"
"S Dhawan","BAW Mendis","5"
"GH Vihari","JP Faulkner","13"
"V Kohli","A Nehra","57"
"A Mishra","MM Patel","17"
"SV Samson","RN ten Doeschate","6"
"PA Patel","J Botha","21"
"SR Tendulkar","R McLaren","7"
"KK Nair","CJ Jordan","1"
"JP Faulkner","P Awana","1"
"RJ Peterson","S Nadeem","1"
"GJ Bailey","D Wiese","3"
"G Gambhir","A Singh","23"
"KJ Abbott","AD Russell","3"
"S Sohal","IK Pathan","8"
"KD Karthik","WPUJC Vaas","6"
"SC Ganguly","A Symonds","21"
"KC Sangakkara","RE van der Merwe","1"
"WP Saha","R Tewatia","6"
"IK Pathan","VY Mahesh","7"
"S Sohal","AB Dinda","18"
"MEK Hussey","JJ van der Wath","12"
"JC Buttler","I Sharma","8"
"JP Duminy","PD Collingwood","2"
"SC Ganguly","RR Raje","5"
"S Nadeem","RA Jadeja","4"
"MJ Lumb","DS Kulkarni","4"
"BJ Hodge","Anand Rajan","5"
"MK Pandey","DT Christian","10"
"SK Raina","T Shamsi","8"
"NM Coulter-Nile","PP Chawla","7"
"KC Sangakkara","A Symonds","10"
"SPD Smith","AB Dinda","6"
"SC Ganguly","FY Fazal","5"
"RJ Harris","R McLaren","6"
"ML Hayden","SM Harwood","1"
"MA Agarwal","GJ Maxwell","7"
"UBT Chand","Iqbal Abdulla","12"
"IK Pathan","NLTC Perera","8"
"S Badrinath","Shahid Afridi","2"
"KA Pollard","MJ Henry","4"
"C Munro","MC Henriques","3"
"R Dravid","MM Patel","22"
"N Saini","S Dhawan","1"
"JR Hopes","MM Patel","23"
"GC Smith","AB Agarkar","5"
"DA Miller","S Nadeem","6"
"Sachin Baby","DS Kulkarni","2"
"SE Marsh","A Chandila","13"
"NM Coulter-Nile","NLTC Perera","1"
"SE Marsh","S Dhawan","7"
"KC Sangakkara","SW Tait","8"
"MA Agarwal","Yuvraj Singh","5"
"MEK Hussey","AR Patel","5"
"IK Pathan","PP Chawla","19"
"PC Valthaty","YK Pathan","2"
"JC Buttler","JD Unadkat","4"
"SS Tiwary","Shoaib Malik","4"
"S Dhawan","C Munro","3"
"SP Fleming","R Vinay Kumar","12"
"SV Samson","PJ Sangwan","8"
"AM Rahane","Z Khan","34"
"F du Plessis","STR Binny","9"
"SM Harwood","JA Morkel","2"
"SS Tiwary","K Upadhyay","7"
"SS Iyer","Sandeep Sharma","21"
"AB de Villiers","A Mishra","15"
"KC Sangakkara","JJ van der Wath","3"
"V Kohli","KH Pandya","16"
"V Kohli","BAW Mendis","1"
"SV Samson","MJ McClenaghan","11"
"SS Iyer","MJ McClenaghan","39"
"SPD Smith","Anureet Singh","2"
"SK Raina","MA Starc","15"
"SP Goswami","YK Pathan","7"
"DA Warner","AB Dinda","43"
"OA Shah","Iqbal Abdulla","3"
"TM Dilshan","R Bhatia","5"
"SL Malinga","BW Hilfenhaus","7"
"JP Duminy","AB Dinda","23"
"KP Pietersen","KK Cooper","4"
"YV Takawale","VY Mahesh","1"
"S Badrinath","Harmeet Singh","15"
"JP Duminy","LR Shukla","10"
"NLTC Perera","GJ Maxwell","4"
"HM Amla","Yuvraj Singh","3"
"DA Warner","Ankit Sharma","5"
"SN Khan","RA Jadeja","10"
"JP Duminy","B Lee","8"
"CH Gayle","HH Pandya","1"
"AM Nayar","IK Pathan","10"
"AT Rayudu","L Balaji","16"
"MV Boucher","Sohail Tanvir","2"
"ML Hayden","P Kumar","21"
"SE Marsh","SS Agarwal","5"
"ML Hayden","SE Bond","7"
"GJ Bailey","MJ McClenaghan","4"
"SA Yadav","Ankit Sharma","5"
"NM Coulter-Nile","AB Dinda","2"
"CA Pujara","JA Morkel","6"
"RG Sharma","S Randiv","11"
"DJG Sammy","PP Chawla","10"
"AR Patel","MJ McClenaghan","6"
"JD Ryder","DW Steyn","16"
"DB Ravi Teja","Iqbal Abdulla","5"
"BB McCullum","YA Abdulla","10"
"DPMD Jayawardene","SK Trivedi","27"
"MS Bisla","R Vinay Kumar","16"
"A Mishra","JP Duminy","3"
"Joginder Sharma","DP Nannes","3"
"JH Kallis","SK Trivedi","30"
"SS Tiwary","JA Morkel","6"
"KV Sharma","SP Narine","4"
"RN ten Doeschate","MM Sharma","5"
"UBT Chand","R Rampaul","1"
"YV Takawale","STR Binny","3"
"M Vijay","LR Shukla","6"
"DA Warner","SN Thakur","7"
"CR Brathwaite","UT Yadav","6"
"KV Sharma","R Sharma","4"
"JP Duminy","DE Bollinger","3"
"TM Dilshan","M Kartik","12"
"Yuvraj Singh","Imran Tahir","24"
"ML Hayden","FH Edwards","6"
"CL White","P Awana","5"
"JH Kallis","PJ Sangwan","29"
"V Kohli","RR Powar","4"
"DPMD Jayawardene","JP Duminy","3"
"EJG Morgan","DP Nannes","5"
"Shakib Al Hasan","TG Southee","5"
"S Kaul","DS Kulkarni","1"
"PP Chawla","SK Raina","2"
"N Saini","JA Morkel","1"
"CL White","Sandeep Sharma","5"
"GB Hogg","MM Patel","2"
"F du Plessis","Sandeep Sharma","16"
"HH Pandya","MM Sharma","2"
"M Vohra","S Kaul","9"
"EJG Morgan","I Sharma","4"
"Z Khan","FH Edwards","3"
"SA Asnodkar","AB Agarkar","13"
"DT Christian","Sandeep Sharma","4"
"G Gambhir","AD Mathews","39"
"Misbah-ul-Haq","DB Ravi Teja","1"
"JC Buttler","JP Faulkner","6"
"MK Tiwary","YK Pathan","13"
"AG Murtaza","SP Narine","3"
"A Singh","AB Agarkar","2"
"DT Christian","P Awana","6"
"A Symonds","Bipul Sharma","9"
"SR Watson","M Morkel","19"
"SK Trivedi","S Ladda","4"
"N Rana","DJ Hooda","8"
"KD Karthik","A Flintoff","4"
"OA Shah","WPUJC Vaas","4"
"DB Ravi Teja","RA Jadeja","3"
"PC Valthaty","S Randiv","13"
"AS Yadav","R Vinay Kumar","2"
"BJ Hodge","VS Malik","17"
"B Kumar","MG Johnson","3"
"SS Tiwary","MM Patel","8"
"NV Ojha","V Pratap Singh","4"
"DH Yagnik","DJG Sammy","2"
"SE Marsh","UT Yadav","13"
"DPMD Jayawardene","P Amarnath","2"
"MR Marsh","Iqbal Abdulla","3"
"RA Jadeja","SB Jakati","8"
"WP Saha","DW Steyn","12"
"RA Jadeja","KW Richardson","2"
"M Vijay","RR Powar","11"
"MK Pandey","A Mishra","49"
"GH Vihari","AB Dinda","5"
"WP Saha","SK Raina","3"
"NV Ojha","TA Boult","11"
"SR Watson","M Kartik","52"
"DPMD Jayawardene","SB Jakati","13"
"AT Rayudu","R Ashwin","51"
"Niraj Patel","RR Raje","8"
"WP Saha","SM Pollock","1"
"CH Gayle","Karanveer Singh","7"
"SE Marsh","AA Chavan","9"
"S Sriram","BAW Mendis","9"
"CA Lynn","KV Sharma","2"
"M Kartik","DW Steyn","5"
"MS Bisla","B Kumar","7"
"PC Valthaty","Anureet Singh","6"
"Azhar Mahmood","RA Jadeja","4"
"R Vinay Kumar","R Bhatia","3"
"V Sehwag","RR Powar","9"
"SP Fleming","SB Styris","3"
"Mandeep Singh","Ankit Soni","3"
"TS Mills","C de Grandhomme","4"
"JDP Oram","MA Khote","2"
"Mandeep Singh","TP Sudhindra","7"
"EJG Morgan","J Botha","11"
"S Dhawan","Z Khan","50"
"AD Russell","SL Malinga","2"
"PR Shah","DR Smith","5"
"SM Pollock","A Mishra","4"
"Q de Kock","UT Yadav","9"
"M Manhas","A Mishra","2"
"SS Tiwary","C de Grandhomme","10"
"Mohammad Ashraful","PJ Sangwan","4"
"SK Raina","V Kohli","12"
"SE Marsh","Y Venugopal Rao","14"
"JP Duminy","A Mishra","6"
"Gurkeerat Singh","UT Yadav","5"
"SR Watson","BB Sran","1"
"SP Narine","A Nehra","4"
"A Symonds","KA Pollard","6"
"MJ Guptill","JD Unadkat","1"
"RG Sharma","R Tewatia","3"
"GJ Bailey","MC Henriques","19"
"MS Bisla","MM Patel","7"
"Washington Sundar","JJ Bumrah","2"
"SD Chitnis","GD McGrath","2"
"K Rabada","KH Pandya","2"
"S Dhawan","DJ Bravo","32"
"DJ Harris","DE Bollinger","4"
"CH Morris","UT Yadav","5"
"Q de Kock","SR Watson","15"
"S Aravind","A Singh","5"
"Harbhajan Singh","MN Samuels","4"
"AB de Villiers","L Balaji","29"
"G Gambhir","AN Ahmed","10"
"AP Tare","VS Malik","10"
"RJ Harris","IK Pathan","2"
"Washington Sundar","Mohammed Shami","3"
"Yuvraj Singh","M Ntini","1"
"JC Buttler","SM Boland","2"
"AP Tare","Azhar Mahmood","5"
"S Dhawan","SP Narine","35"
"KP Pietersen","KA Pollard","5"
"AT Rayudu","JD Unadkat","18"
"JP Duminy","PP Ojha","24"
"MA Agarwal","Sandeep Sharma","24"
"DPMD Jayawardene","MM Patel","29"
"Gurkeerat Singh","A Zampa","8"
"MM Patel","B Kumar","1"
"GH Vihari","Iqbal Abdulla","7"
"KK Nair","AB Dinda","22"
"RA Tripathi","KH Pandya","3"
"JH Kallis","Yuvraj Singh","25"
"MC Henriques","A Mishra","45"
"N Saini","DW Steyn","5"
"SK Raina","Sohail Tanvir","14"
"BJ Hodge","SR Tendulkar","3"
"TM Dilshan","RJ Harris","6"
"I Sharma","L Balaji","2"
"SR Watson","BA Bhatt","3"
"SV Samson","Sandeep Sharma","28"
"VVS Laxman","S Sreesanth","16"
"CA Lynn","AB Dinda","3"
"JEC Franklin","R Bhatia","3"
"RN ten Doeschate","MR Marsh","6"
"BJ Hodge","L Balaji","21"
"Gurkeerat Singh","YS Chahal","7"
"GJ Maxwell","BAW Mendis","2"
"R Sathish","A Kumble","5"
"JD Ryder","M Morkel","12"
"DR Smith","M Ashwin","3"
"FY Fazal","T Thushara","2"
"M Morkel","MG Johnson","6"
"S Dhawan","DT Christian","3"
"BB McCullum","BB Sran","18"
"G Gambhir","S Rana","3"
"Y Venugopal Rao","DS Kulkarni","10"
"F du Plessis","PP Ojha","4"
"R Dravid","NLTC Perera","14"
"ML Hayden","K Goel","10"
"JP Duminy","BE Hendricks","3"
"AB de Villiers","SR Watson","46"
"DA Miller","HV Patel","9"
"DJ Bravo","A Singh","4"
"KA Pollard","M Muralitharan","14"
"A Symonds","YK Pathan","3"
"DA Miller","SR Watson","10"
"AT Rayudu","MM Sharma","37"
"RV Uthappa","J Theron","6"
"Yuvraj Singh","M Morkel","22"
"MM Patel","WPUJC Vaas","2"
"UBT Chand","JP Faulkner","1"
"MA Agarwal","J Botha","9"
"RG Sharma","Shivam Sharma","3"
"J Arunkumar","AB Dinda","9"
"MA Agarwal","RJ Harris","3"
"MJ Clarke","DW Steyn","4"
"BB McCullum","VR Aaron","16"
"AB de Villiers","JA Morkel","29"
"RG Sharma","A Kumble","41"
"WP Saha","S Badree","6"
"GJ Maxwell","JH Kallis","14"
"R Sathish","UT Yadav","4"
"JD Ryder","A Chandila","2"
"SR Tendulkar","J Syed Mohammad","8"
"Mohammed Shami","VR Aaron","3"
"Harbhajan Singh","L Ablish","2"
"AB de Villiers","SP Narine","22"
"F du Plessis","JP Duminy","9"
"R McLaren","A Mithun","3"
"S Dhawan","CR Woakes","6"
"AA Jhunjhunwala","DS Kulkarni","13"
"MS Dhoni","RG Sharma","10"
"AM Rahane","A Nehra","44"
"DB Ravi Teja","YK Pathan","10"
"DR Smith","AS Raut","2"
"Yuvraj Singh","Shoaib Malik","10"
"M Kartik","A Nehra","3"
"AB Agarkar","MS Gony","2"
"SK Raina","UT Yadav","76"
"HV Patel","A Nehra","2"
"SA Yadav","AB Dinda","5"
"V Kohli","GH Vihari","3"
"V Kohli","Mustafizur Rahman","19"
"RT Ponting","DJ Bravo","6"
"Yuvraj Singh","JO Holder","7"
"MC Henriques","RA Jadeja","1"
"DA Miller","S Aravind","11"
"SA Yadav","DR Smith","6"
"MF Maharoof","Z Khan","2"
"BB McCullum","JP Duminy","10"
"MS Dhoni","CH Gayle","25"
"DA Miller","R Rampaul","9"
"SM Pollock","B Lee","4"
"R Ashwin","Sandeep Sharma","4"
"SS Tiwary","DE Bollinger","9"
"DA Miller","A Ashish Reddy","6"
"IR Jaggi","SP Narine","2"
"SK Raina","AD Mathews","18"
"TM Dilshan","FH Edwards","10"
"A Mishra","J Theron","4"
"JC Buttler","MM Patel","6"
"SK Raina","R Ninan","10"
"S Badrinath","DJ Bravo","24"
"HH Gibbs","MM Patel","9"
"IK Pathan","CH Gayle","6"
"Yuvraj Singh","SB Bangar","1"
"RG Sharma","A Nehra","37"
"DJG Sammy","CJ Anderson","6"
"KL Rahul","J Suchith","24"
"KD Karthik","MS Gony","4"
"R Dravid","DB Ravi Teja","4"
"JDP Oram","S Sreesanth","6"
"AC Blizzard","CH Gayle","5"
"V Sehwag","Azhar Mahmood","5"
"UT Yadav","DW Steyn","9"
"V Sehwag","S Aravind","9"
"RE van der Merwe","RP Singh","15"
"AT Rayudu","Washington Sundar","6"
"M Vijay","R Ashwin","31"
"DB Das","VR Aaron","1"
"S Badrinath","RR Powar","15"
"VR Aaron","AR Patel","6"
"CA Pujara","AJ Finch","5"
"CH Gayle","MG Neser","8"
"T Thushara","IK Pathan","1"
"RG Sharma","JDP Oram","3"
"KK Nair","Ankit Sharma","2"
"SB Bangar","R Bhatia","8"
"DH Yagnik","RP Singh","2"
"SK Raina","M Morkel","21"
"Shakib Al Hasan","PV Tambe","7"
"STR Binny","DE Bollinger","5"
"P Negi","M de Lange","9"
"ST Jayasuriya","AD Mascarenhas","6"
"AJ Finch","PP Ojha","17"
"R Sathish","M Kartik","13"
"Azhar Mahmood","V Pratap Singh","1"
"Bipul Sharma","CJ Jordan","3"
"ML Hayden","ST Jayasuriya","7"
"MK Pandey","MM Sharma","21"
"MM Sharma","AR Patel","1"
"LMP Simmons","PP Chawla","3"
"EJG Morgan","KA Pollard","2"
"M Kartik","SW Tait","5"
"G Gambhir","WD Parnell","47"
"Q de Kock","SL Malinga","10"
"DJ Bravo","V Kohli","3"
"S Nadeem","MA Starc","3"
"SE Marsh","A Mishra","1"
"RV Uthappa","RR Powar","4"
"SS Iyer","HH Pandya","11"
"P Negi","AD Russell","3"
"AR Patel","HV Patel","8"
"MK Tiwary","A Kumble","8"
"BB McCullum","SP Narine","26"
"KM Jadhav","I Sharma","13"
"AJ Finch","R Sharma","3"
"HH Gibbs","Iqbal Abdulla","2"
"B Chipli","MR Marsh","6"
"TM Dilshan","Z Khan","5"
"RA Jadeja","DR Smith","6"
"PD Collingwood","WPUJC Vaas","3"
"L Ronchi","P Kumar","6"
"RS Bopara","IC Pandey","5"
"AB de Villiers","B Akhil","14"
"G Gambhir","R Vinay Kumar","64"
"G Gambhir","J Suchith","13"
"HH Gibbs","SC Ganguly","3"
"AJ Finch","WD Parnell","8"
"AP Tare","TS Mills","3"
"PJ Cummins","CR Woakes","1"
"DH Yagnik","Harbhajan Singh","17"
"SW Billings","B Stanlake","6"
"KD Karthik","B Lee","10"
"RJ Harris","SB Jakati","8"
"PD Collingwood","R Vinay Kumar","4"
"NV Ojha","MG Johnson","6"
"KD Karthik","A Mithun","4"
"DR Smith","KK Cooper","11"
"SK Raina","GS Sandhu","3"
"BB McCullum","SR Watson","19"
"A Ashish Reddy","PV Tambe","4"
"HV Patel","A Ashish Reddy","3"
"R Ashwin","SL Malinga","12"
"KH Pandya","PJ Cummins","5"
"KP Pietersen","JJ Bumrah","9"
"AC Gilchrist","DP Nannes","25"
"RG Sharma","Azhar Mahmood","13"
"YK Pathan","R Ashwin","34"
"GC Smith","D du Preez","5"
"B Chipli","RA Jadeja","6"
"SA Asnodkar","JH Kallis","10"
"RT Ponting","JDP Oram","1"
"PC Valthaty","SB Styris","4"
"Shakib Al Hasan","WD Parnell","2"
"MD Mishra","KMDN Kulasekara","4"
"RA Jadeja","GB Hogg","15"
"JR Hopes","YK Pathan","8"
"AD Mathews","RA Jadeja","7"
"MA Starc","SL Malinga","3"
"AB de Villiers","J Botha","8"
"RR Powar","SL Malinga","4"
"AT Rayudu","CH Gayle","11"
"P Kumar","CH Morris","4"
"PA Patel","AC Thomas","10"
"KM Jadhav","KV Sharma","7"
"A Mishra","A Singh","2"
"LRPL Taylor","JP Duminy","3"
"PA Patel","SK Trivedi","10"
"V Kohli","Bipul Sharma","15"
"RS Bopara","A Symonds","6"
"KD Karthik","R Sharma","29"
"RA Jadeja","WPUJC Vaas","4"
"ST Jayasuriya","SK Warne","7"
"MS Dhoni","JEC Franklin","6"
"AJ Finch","KC Cariappa","2"
"JH Kallis","JP Duminy","2"
"KD Karthik","SP Narine","31"
"RR Rossouw","Harbhajan Singh","1"
"PA Patel","HV Patel","6"
"KC Sangakkara","AN Ahmed","7"
"A Nehra","SL Malinga","3"
"SK Raina","JP Duminy","20"
"NV Ojha","SP Narine","52"
"M Vijay","YS Chahal","10"
"RV Uthappa","KJ Abbott","5"
"KD Karthik","JA Morkel","19"
"Harbhajan Singh","SW Tait","2"
"SS Tiwary","AP Dole","6"
"MC Henriques","YK Pathan","11"
"DB Ravi Teja","JH Kallis","3"
"SR Watson","MC Henriques","12"
"TM Head","SL Malinga","2"
"P Kumar","MS Gony","4"
"RA Jadeja","RJ Harris","4"
"IK Pathan","Umar Gul","17"
"Yuvraj Singh","A Ashish Reddy","1"
"JC Buttler","K Rabada","9"
"A Chopra","SB Bangar","4"
"Yuvraj Singh","IC Pandey","8"
"CL White","Umar Gul","5"
"SK Raina","RE van der Merwe","9"
"J Syed Mohammad","AB Dinda","2"
"SR Tendulkar","M Muralitharan","27"
"BJ Hodge","BE Hendricks","6"
"STR Binny","LH Ferguson","5"
"Harbhajan Singh","AB Dinda","15"
"Y Venugopal Rao","JD Unadkat","2"
"AUK Pathan","RJ Harris","1"
"IK Pathan","JH Kallis","19"
"SK Trivedi","KA Pollard","1"
"DJ Bravo","TA Boult","7"
"AS Raut","SL Malinga","7"
"S Dhawan","M Ntini","3"
"YK Pathan","Harbhajan Singh","38"
"RG Sharma","SR Watson","34"
"SJ Srivastava","R McLaren","1"
"AM Nayar","AB Dinda","7"
"CH Gayle","SB Jakati","8"
"MC Juneja","R Bhatia","1"
"RA Tripathi","C de Grandhomme","2"
"MK Pandey","A Singh","6"
"SS Tiwary","SK Raina","29"
"N Rana","Sandeep Sharma","8"
"Q de Kock","IC Pandey","9"
"MA Agarwal","STR Binny","3"
"SS Tiwary","JD Unadkat","10"
"CJ Anderson","M Morkel","12"
"A Mishra","VR Aaron","6"
"RN ten Doeschate","HV Patel","4"
"Vishnu Vinod","AR Patel","2"
"A Flintoff","Harbhajan Singh","5"
"AA Jhunjhunwala","M Kartik","17"
"IK Pathan","L Balaji","19"
"JDP Oram","RP Singh","5"
"SR Tendulkar","M Kartik","35"
"SA Yadav","AR Patel","15"
"BR Dunk","DW Steyn","3"
"PP Chawla","A Singh","8"
"SE Marsh","Basil Thampi","11"
"AP Tare","YS Chahal","2"
"AB de Villiers","DT Christian","6"
"SE Marsh","WD Parnell","4"
"KM Jadhav","LH Ferguson","6"
"DB Ravi Teja","RJ Harris","6"
"I Sharma","Sohail Tanvir","2"
"P Dogra","R Bhatia","14"
"MA Starc","B Kumar","4"
"AM Nayar","AB Agarkar","7"
"GC Smith","RP Singh","22"
"AB Agarkar","DE Bollinger","3"
"PC Valthaty","JR Hopes","13"
"G Gambhir","PP Ojha","45"
"CH Gayle","R Sharma","14"
"PC Valthaty","Iqbal Abdulla","2"
"RR Rossouw","B Kumar","10"
"JH Kallis","SC Ganguly","15"
"G Gambhir","IC Pandey","18"
"SS Tiwary","DJ Bravo","17"
"MF Maharoof","PP Ojha","6"
"AC Blizzard","BA Bhatt","1"
"S Dhawan","R Ashwin","69"
"MK Pandey","Mohammed Siraj","2"
"AR Patel","Z Khan","11"
"TL Suman","M Morkel","8"
"I Sharma","Harbhajan Singh","2"
"JP Duminy","DS Kulkarni","24"
"M Manhas","P Awana","2"
"AP Tare","PJ Sangwan","8"
"KD Karthik","A Kumble","19"
"P Dogra","NLTC Perera","4"
"AM Nayar","PP Ojha","12"
"Mandeep Singh","DJ Harris","1"
"CK Langeveldt","SJ Srivastava","2"
"Yuvraj Singh","JP Duminy","24"
"LMP Simmons","R Dhawan","11"
"Yuvraj Singh","MS Gony","13"
"PA Patel","LH Ferguson","7"
"Z Khan","JA Morkel","2"
"A Kumble","DJ Bravo","3"
"V Kohli","GJ Maxwell","4"
"SC Ganguly","Jaskaran Singh","3"
"S Aravind","GB Hogg","2"
"SC Ganguly","SK Trivedi","34"
"M Vijay","Yuvraj Singh","3"
"PA Patel","Mohammed Siraj","3"
"V Kohli","DJ Bravo","91"
"S Dhawan","WD Parnell","27"
"Q de Kock","MJ McClenaghan","8"
"M Vijay","JE Taylor","15"
"DA Warner","KC Cariappa","17"
"AS Raut","DR Smith","2"
"RS Bopara","AC Voges","3"
"B Lee","SW Tait","3"
